GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC27,HC01_VC66,HC01_VC67,HC01_VC68,HC01_VC69,HC01_VC70,HC01_VC74,HC01_VC75,HC01_VC76,HC01_VC77,HC01_VC78,HC01_VC79,HC01_VC80,HC01_VC81,HC01_VC82,HC01_VC83,HC01_VC84,HC01_VC85,HC01_VC86,HC01_VC89,HC01_VC91,HC01_VC93,HC01_VC97,HC01_VC99,HC01_VC101,HC01_VC103,HC01_VC104,HC01_VC105,HC01_VC106,HC01_VC107,HC01_VC108,HC01_VC109,HC01_VC110,HC01_VC111,HC01_VC112,HC01_VC113,HC01_VC114,HC01_VC115,HC01_VC118,HC01_VC120,HC01_VC121,HC01_VC122,HC01_VC124,HC01_VC125,HC01_VC126,HC01_VC130,HC01_VC131,HC01_VC132,HC01_VC133,HC01_VC134,HC01_VC137,HC01_VC138,HC01_VC141,HC01_VC142,HC01_VC143,HC01_VC144,HC01_VC145,HC01_VC146,HC01_VC147,HC01_VC148,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC152,HC01_VC153,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC157
1600000US0973000,973000,"Stamford city, Connecticut",105874,73620,74915,63004,6709,5202,0,47330,1697,1676,3225,2157,4949,6460,6082,8606,4277,8201,87662,127980,40424,11561,5153,1294,936,4806,30288,502,140,1842,1851,2834,4444,3046,5675,3170,6784,102536,147199,48830,17042,64911,89315,40157,68318,68919,128579,113958,83123,41554,14621,26746,708,85275,74258,70255,58471,50687,8689,11784,4003,3518,1387,2199,485,11017,9373,5779,3982,1644
1600000US0980000,980000,"Waterbury city, Connecticut",84006,44908,45380,38284,4485,2547,64,38372,4807,2768,5461,4253,4963,5712,4463,4261,989,695,38752,56004,27484,11440,5372,4659,3530,12169,24024,1815,1265,2694,2520,3228,4311,3229,3637,844,481,51256,65736,21504,14348,23590,34320,29692,45609,36473,107241,100381,47933,61839,6860,27454,383,67820,49318,43483,39482,29662,11396,4001,5835,5281,785,4653,554,18502,16580,4975,12290,1922
1600000US1077580,1077580,"Wilmington city, Delaware",55192,29091,29456,24291,3582,1583,0,26185,3430,2237,3459,3477,3026,4114,1480,2804,708,1450,36435,65291,19715,7195,3953,2160,742,6719,13872,1167,1004,1838,2551,1848,1652,900,1571,406,935,36549,73014,26096,12313,30842,53796,28124,45106,36023,69086,65996,34944,37024,3090,17121,466,43191,31413,27709,25935,19628,6775,1774,3704,3338,678,2902,366,11778,11294,4648,7597,484
1600000US1150000,1150000,"Washington city, District of Columbia",569932,362204,364797,259445,90734,14565,53,281241,30145,14621,19392,18028,21506,36269,28086,44076,26539,42579,75506,114432,226035,56288,38735,15192,11025,40789,122732,8487,4393,7220,7989,9660,13546,10467,19152,13143,28675,98498,148208,50567,158509,61948,85226,50364,75343,64908,670985,644639,459017,248883,26346,120313,3741,473878,371700,345992,330727,290155,48464,15265,25708,24044,8289,16385,1664,102178,97095,48879,53445,5083
1600000US1200410,1200410,"Alafaya CDP, Florida",,41104,41454,35787,4506,1050,111,29989,2991,495,2520,2486,3125,4661,4905,4931,2245,1630,65655,80693,24889,6608,2162,1095,343,2371,23149,1711,407,1484,1432,2291,3774,3910,4497,2389,1254,78656,89700,26658,6840,32130,46681,38132,51556,39582,91779,84273,68834,21064,7506,25730,50,58818,44107,40657,37692,34695,3902,2965,3450,2084,1553,572,1366,14711,11586,7726,3860,3125
1600000US1207300,1207300,"Boca Raton city, Florida",83596,43807,44316,38136,3370,2617,193,43103,2776,1382,3618,3026,5338,6714,4538,5168,3398,7145,68804,118668,29197,17352,8967,822,138,892,22178,281,302,751,1270,1797,3463,2717,3486,2513,5598,104864,159319,55150,20925,41874,73833,41663,70817,50938,95635,88919,72423,32095,6716,14337,169,53698,40421,37985,34091,33341,1296,3894,2436,1720,1694,26,716,13277,11615,10580,1383,1662
1600000US1207875,1207875,"Boynton Beach city, Florida",63572,37375,38037,33125,3246,1666,0,28885,1768,1819,3103,2397,4537,6436,3877,2646,1329,973,53188,71073,21613,9648,4667,961,843,2941,16731,769,645,1366,1093,2706,4350,2726,1913,729,434,59389,70618,29544,12154,40023,69225,31027,41790,36748,75080,67437,47597,28150,7643,13634,437,47265,39338,36268,32359,30523,2616,3909,3070,1895,1392,681,1175,7927,6334,2763,3996,1593
1600000US1208150,1208150,"Brandon CDP, Florida",88348,56638,56949,47322,7078,2549,0,40300,1519,1399,3615,3053,5959,11232,5042,5049,1835,1597,60476,74217,34102,10361,6479,2524,735,4416,26500,800,397,1614,2249,3470,6864,4000,4229,1390,1487,66478,84980,28769,13800,45355,49393,32471,41738,37900,106192,93695,70166,32336,12497,23630,902,70064,57186,54812,46240,43739,3877,8572,2374,1709,904,906,665,12878,10520,6490,5096,2358
1600000US1210275,1210275,"Cape Coral city, Florida",149614,79451,81359,64931,10540,5603,285,63098,4137,2673,5936,7978,6734,13425,10010,7487,2400,2318,57006,68547,45080,25014,14756,1628,1333,6237,43468,1515,1175,3245,4878,5149,9055,8217,6093,2100,2041,64747,76905,26408,19630,34318,48102,28966,41283,38978,179374,160586,123833,63953,18788,33209,1235,107869,80373,75225,64193,61285,4387,11032,5148,3534,2939,595,1614,27496,22589,16265,8089,4907
1600000US1212875,1212875,"Clearwater city, Florida",93169,48198,48952,40963,5002,2987,0,45459,3459,2790,6165,5928,7725,6453,3610,6058,1584,1687,41844,67087,30616,17902,8158,1957,1095,6449,26472,1387,1122,2102,2763,4394,4945,2843,4445,1175,1296,56152,79192,28596,18987,30646,47236,30251,40445,36379,113429,96866,63560,46102,16563,23542,3110,66439,48897,44752,36558,33131,4193,8194,4145,2441,1272,1204,1704,17542,14100,6879,8537,3442
1600000US1214400,1214400,"Coral Springs city, Florida",101738,65890,67182,54275,8660,4247,0,43023,1810,1111,2857,4146,6229,6613,5025,8934,2789,3509,70031,91069,37725,10420,6144,1392,927,4584,33182,745,354,1928,3354,4362,5204,4378,7128,2438,3291,77860,99229,32124,9841,43776,56779,35578,60254,45450,129936,116832,92072,35030,13104,34472,2581,80055,66794,62606,56012,52123,5434,6594,4188,3177,2689,565,1011,13261,11060,8115,3688,2201
1600000US1216475,1216475,"Davie town, Florida",82333,47695,49204,41810,4391,2919,84,34502,3265,1022,3803,2223,3647,5243,4033,6054,1897,3315,64986,94650,28143,9336,5166,1416,507,4435,23208,1274,621,1661,1040,2069,3719,2589,5442,1722,3071,86096,117436,34256,11294,31524,44297,35636,51446,41543,101779,90604,70037,25876,11175,22348,1299,66281,49010,45968,39678,38509,1715,6290,3042,2656,1312,1397,386,17271,14836,11641,3848,2435
1600000US1216525,1216525,"Daytona Beach city, Florida",56841,27181,27642,23678,2977,952,35,30669,4332,3027,5480,3467,4728,4537,2719,1508,452,419,31273,47212,19712,11758,6457,1309,566,7355,13851,697,433,2629,1504,2413,2286,2048,1280,279,282,44892,64185,23041,16818,21176,32441,24203,32108,30734,65531,55111,36323,27868,10420,11026,490,40317,28105,25346,20037,17111,3377,5309,2759,649,321,328,2110,12212,9701,6884,3453,2511
1600000US1216725,1216725,"Deerfield Beach city, Florida",65052,36370,36778,31315,2450,3013,0,31275,2588,2560,3670,3249,5360,6584,3005,2613,829,817,43556,58317,21958,11595,4866,1791,316,5272,16576,1060,957,1554,1532,3007,3598,2140,1752,466,510,50736,65020,24282,14699,34329,41409,25319,36150,35857,78352,62807,42128,30560,15545,16256,1057,46352,37664,34048,24164,23196,1872,9884,3616,1122,374,748,2494,8688,7085,4749,3807,1603
1600000US1217100,1217100,"Delray Beach city, Florida",58493,32682,33065,27802,2750,2513,0,26502,2014,1517,2827,2580,3401,4835,2903,2751,1177,2497,53620,81302,18270,10953,4090,1211,351,2142,13471,246,454,1115,1404,1849,2932,1420,1567,786,1698,63604,95711,34797,13031,40302,64743,30200,40111,40826,66914,60010,45760,25359,6904,10305,426,40057,32410,30688,26603,25560,2632,4085,1722,1141,933,208,581,7647,5886,4031,2054,1761
1600000US1217200,1217200,"Deltona city, Florida",74258,39080,39479,32680,5361,1292,146,31155,1645,862,3506,4890,5082,7438,4636,2360,452,284,48161,54914,23582,11742,5683,3362,796,5145,22158,317,242,2669,2871,3714,6038,3513,2173,452,169,55133,60611,20326,8997,31586,38918,28736,40797,33847,90021,80884,57362,33591,9137,19381,192,56177,40639,37091,31414,29109,3333,5677,3548,2183,1416,979,1365,15538,13635,7976,7282,1903
1600000US1224000,1224000,"Fort Lauderdale city, Florida",150895,91849,93879,80225,7014,6463,177,72896,5038,3411,7591,7803,10572,10576,8006,8054,4354,7491,52813,95496,56893,22603,8686,4337,1163,9785,37236,2161,1608,3032,3148,6057,4477,4417,4934,2442,4960,60055,110481,41098,35660,46764,78109,31173,46632,40255,177151,151259,101672,67153,25892,31823,2023,115809,91081,87023,71322,66150,7410,15701,4058,2477,1198,1279,1581,24728,18308,10047,9729,6420
1600000US1224125,1224125,"Fort Myers city, Florida",63376,30981,31438,27443,2542,1384,69,27938,2431,1706,3549,5537,4528,3754,2400,1994,1079,960,36485,60242,19225,10959,4976,1814,1010,5221,16359,1238,285,1754,3300,2378,2587,1723,1369,873,852,44997,72057,25484,11579,29471,41977,25070,32287,31092,74265,61969,46554,34494,12296,15696,1084,42479,30616,28437,22294,20685,4081,6143,2179,870,677,294,1309,11863,8891,6505,5687,2972
1600000US1225175,1225175,"Gainesville city, Florida",116863,55922,57072,39697,15002,2373,0,48591,9708,3495,6404,5723,5581,8125,3261,5060,251,983,32968,51207,36001,10012,6812,2624,900,6196,16611,1329,548,1146,1661,2086,3258,2282,3336,225,740,59991,79163,21310,31980,22360,36211,18974,39382,33644,129694,118161,96803,33051,11533,16486,147,99400,58942,54809,48046,45624,3631,6763,4133,3361,2601,803,772,40458,36685,30459,7265,3773
1600000US1230000,1230000,"Hialeah city, Florida",202197,106110,106797,85994,5235,15568,0,75222,10155,8527,13680,9826,11415,10799,6609,3063,812,336,30495,40025,54066,27934,4638,10520,1773,33923,53661,3044,5006,9252,7714,10425,8759,5873,2563,689,336,36575,46220,15014,21561,14483,20209,20797,30426,22217,235671,179576,82851,102695,56095,40643,3081,147327,107324,101442,68805,60518,9815,32637,5882,2301,1128,1252,3581,40003,24068,8585,15976,15935
1600000US1232000,1232000,"Hollywood city, Florida",126732,76501,78252,65219,7876,5095,62,57852,4775,2796,6286,5840,7574,12285,7023,7059,1633,2581,52682,71721,45431,18565,8320,3410,1289,9525,34556,1475,1109,3136,2943,4592,8253,5051,4632,1367,1998,61787,81433,29055,23296,34493,52698,29012,40161,34568,150866,129307,90487,49741,21559,27821,1973,95912,76105,72620,59153,55230,4543,13467,3485,1769,1496,445,1716,19807,15500,10124,6204,4307
1600000US1232275,1232275,"Homestead city, Florida",,25462,25730,19019,3670,2957,84,19057,3025,1629,3217,1949,2236,3982,945,1752,252,70,32001,44210,15249,4589,1651,1549,75,7875,14284,2044,499,2547,1093,2002,3482,788,1631,128,70,39841,48296,14459,4773,16050,28808,23744,35801,30426,67680,53050,24764,30914,14630,25796,1090,37000,27468,25390,15119,13488,2268,10271,2078,1344,9,1335,734,9532,6997,3559,3916,2535
1600000US1235000,1235000,"Jacksonville city, Florida",698912,422672,414904,343642,51238,19709,315,331555,23797,15913,33187,34977,52266,67206,41684,38144,13016,11365,51298,67984,262260,93633,61144,17700,9165,52625,205423,11166,4961,16855,19085,28591,45050,28774,30962,10681,9298,61133,79042,27226,126132,36657,47500,31218,41932,37533,859388,761104,557536,292473,98284,202762,10430,545005,419997,394942,341269,314273,39913,53673,25055,15596,9460,7003,9459,125008,101514,62481,50748,23494
1600000US1236100,1236100,"Kendall CDP, Florida",63818,37810,38323,31183,5158,1781,201,28831,1979,891,2297,2763,3853,5179,3592,3967,1607,2703,62796,90567,23295,8160,3106,1520,406,3950,19688,732,541,1458,1681,2423,2799,2489,3651,1332,2582,76586,108101,35358,9143,41314,50979,41397,49531,47181,77404,71675,53451,23082,5729,15639,1425,46611,36630,34825,32629,31374,1730,2196,1805,1593,1185,458,212,9981,8268,7075,1345,1713
1600000US1236950,1236950,"Kissimmee city, Florida",,31184,31821,29114,1999,630,78,21587,2291,1358,2924,2810,5098,2986,1295,1969,419,437,37232,51050,16902,6128,2179,2066,1050,6855,15836,1699,749,1689,2096,3783,2294,1170,1610,363,383,40516,55668,18132,5751,25750,33246,22172,31131,25824,69006,57815,36370,26003,11191,17141,1896,43586,31825,30010,25134,22883,2990,4876,1815,1053,884,169,762,11761,8210,4075,4795,3551
1600000US1238250,1238250,"Lakeland city, Florida",87586,45027,45737,37795,4719,3223,0,40078,3134,2306,5475,4241,5865,8168,4993,3106,1200,1590,47311,64380,26746,15903,8544,1907,1002,4653,22849,1282,669,2309,2336,2700,5167,3572,2756,778,1280,58299,79643,25975,17229,32470,41409,31455,40521,35967,105004,95791,71591,40472,9213,21232,976,61071,44768,42815,38269,34923,4829,4546,1953,1063,437,778,890,16303,13777,9335,6038,2526
1600000US1239425,1239425,"Largo city, Florida",71234,36498,37007,32769,2539,1699,0,38718,3180,2101,6103,4680,6450,7021,4880,3450,524,329,39384,51221,25668,16586,8246,1816,1068,5109,19716,1321,394,2246,1385,3620,4468,2753,2744,524,261,53870,62343,25085,19002,27592,37921,25608,37180,35163,82202,73712,50003,36305,8490,12501,1175,47920,36350,33445,28945,27529,2640,4500,2905,1894,1135,943,1011,11570,9824,5123,5589,1746
1600000US1239550,1239550,"Lauderhill city, Florida",52650,29614,30747,25804,3491,1382,70,21551,1277,959,4156,2386,3902,4674,1655,1932,306,304,41756,52112,17769,5333,1828,1875,176,5332,15159,533,654,2705,1696,2461,3063,1689,1748,306,304,46666,58512,17700,6392,30132,32732,24582,31160,31674,71387,60964,38211,26937,10423,21102,1307,42715,32116,29707,24820,22892,2652,4887,2409,1455,854,601,954,10599,7724,4390,4127,2875
1600000US1239925,1239925,"Lehigh Acres CDP, Florida",85412,51610,52031,42245,7852,1934,0,30787,1874,1516,3845,3989,5206,6710,3865,2907,528,347,46904,55090,24669,8172,4567,1606,895,6247,23627,1360,778,2785,2846,4261,5147,3342,2473,525,110,49270,57271,17461,7160,31728,38434,25007,32264,28895,115590,95623,62009,42738,19967,32850,3307,70823,52589,50049,40036,33840,6700,10013,2540,1802,1120,682,738,18234,12325,7229,6112,5909
1600000US1243975,1243975,"Melbourne city, Florida",68685,34126,35020,28578,4112,2214,116,31902,2131,2982,4497,3749,4577,5602,2718,3539,1126,981,43822,61864,21374,13025,6672,1969,895,4507,17709,964,1074,2568,1089,2049,3321,2013,2648,1125,858,56739,76042,26086,14193,30883,42240,25946,36678,36147,80471,71185,52627,29885,9286,14218,75,50115,34258,32637,27252,26101,1925,5385,1621,971,494,517,650,15857,12681,9028,5428,3176
1600000US1245000,1245000,"Miami city, Florida",381277,209204,214066,177528,15299,21099,140,172748,25658,14209,25640,20986,24192,22947,13338,12293,4738,8747,34901,61597,129552,52000,9402,15779,3979,56031,96165,7776,5375,17772,13710,15210,11907,8249,6702,2907,6557,37110,69325,25928,76583,26523,49297,26236,35219,29263,446418,362617,201035,175634,83801,78782,5549,290145,217783,202632,156526,140612,18551,46106,15151,7913,3988,4043,7238,72362,49766,22595,28663,22596
1600000US1245025,1245025,"Miami Beach city, Florida",80120,54550,55799,46774,3738,5069,218,44963,4582,2944,3996,4821,5220,6185,4926,4723,2849,4717,53685,99515,36849,10643,2816,2467,726,6793,18662,746,902,1513,1636,1516,3505,2388,2214,1669,2573,71001,123933,51020,26301,40498,79869,37289,48115,37288,91019,76251,58412,22329,14768,12699,932,63328,53361,51964,41339,39429,2390,10625,1397,969,865,147,428,9967,7627,6166,1595,2340
1600000US1245060,1245060,"Miami Gardens city, Florida",90641,46960,47716,36239,9343,2042,92,33174,4412,1753,4445,3949,5788,4592,3950,3663,425,197,40031,50778,25272,10389,3932,2953,2443,9716,23151,2635,840,2862,2345,4078,3465,3301,3119,309,197,44795,56287,17395,10023,26764,34102,26370,35319,35167,112966,93302,54821,43832,19664,24551,2163,72565,50439,46026,36699,34164,3495,9327,4413,3037,1425,1612,1376,22126,15708,8191,8359,6418
1600000US1245975,1245975,"Miramar city, Florida",114470,72154,72664,59716,9412,3486,50,41895,1625,935,3468,4138,7747,7929,6318,6268,1679,1788,61767,73789,39357,6193,2323,1276,675,3088,32113,1591,412,3219,2745,4128,6464,4663,5733,1559,1599,66914,78758,24408,9782,40958,48671,32320,41178,36296,138376,117673,98592,24360,20703,28017,2462,96252,71965,69412,60554,58516,2879,8858,2553,1420,1178,294,1133,24287,17316,13547,4320,6971
1600000US1253000,1253000,"Orlando city, Florida",224678,148372,150974,130094,15346,5306,228,115977,10259,6972,12012,14314,18110,21411,12117,11295,4866,4621,46761,65640,96574,22862,10611,6007,1997,21644,61253,3551,3928,6493,7567,9101,9839,6792,7522,3187,3273,49976,74548,28764,54724,40635,52457,30124,41387,36048,275300,233399,160247,89875,41901,57782,3836,191213,154776,146283,118995,107934,13351,27288,8493,6216,2963,3651,2277,36437,28316,13564,16538,8121
1600000US1254000,1254000,"Palm Bay city, Florida",92239,46856,47935,40820,4952,2163,0,37830,2788,2324,4492,5398,5826,7846,4445,3188,705,818,45712,55706,26806,16250,7556,2143,1036,5732,25454,970,1194,2268,3468,4068,5840,3753,2688,464,741,52036,62785,20939,12376,25762,37693,24337,38849,29824,109570,92800,58609,46757,16770,21793,2636,67199,48877,45694,37643,34102,5117,8051,3183,1845,913,978,1338,18322,14149,5788,9991,4173
1600000US1254200,1254200,"Palm Coast city, Florida",74456,,31956,26540,3121,2295,0,32446,1790,1412,2896,4115,6315,7288,3806,3469,880,475,49371,59748,18480,16712,10628,1488,573,3179,23162,1166,759,1320,2145,4723,5521,3204,3284,565,475,54678,66239,23259,9284,32311,40203,25779,37306,31277,88210,75222,52851,39118,12988,16340,2053,46762,30731,29293,23273,22183,1643,6020,1438,1055,801,254,383,16031,11499,6773,6032,4532
1600000US1255775,1255775,"Pembroke Pines city, Florida",140193,87286,87937,71099,12128,4638,72,57765,4155,2424,3810,4319,6697,12577,6520,8519,4595,4149,62812,83382,46128,16402,6815,1861,825,4753,40233,1280,1277,2659,2388,3844,7841,5829,7646,3615,3854,79710,96780,30874,17532,39098,49341,37370,54603,41244,167628,154737,122642,41688,12891,31526,1966,108355,87075,83167,77393,74947,3581,5774,3908,3092,2166,1047,816,21280,17908,15181,3588,3372
1600000US1256825,1256825,"Pine Hills CDP, Florida",58095,34310,34685,31679,2498,508,0,22976,2404,1467,2891,3053,4361,5160,2276,1088,209,67,38365,45656,18423,6542,3166,2414,619,8091,16977,812,776,2010,2582,3621,4501,1610,830,168,67,41246,49619,15316,5999,21635,27893,23992,30530,30191,75895,65851,39070,31964,10044,20758,1148,45955,35365,32406,27577,23707,4505,4829,2959,1764,1290,782,1195,10590,7824,3731,4857,2766
1600000US1257425,1257425,"Plantation city, Florida",76958,49418,51168,44135,4441,2592,0,33769,1455,832,3047,3053,4428,6396,3859,6027,2386,2286,64862,87845,28379,8772,5024,511,300,2170,21776,570,365,1231,1375,3137,4501,2374,4638,1938,1647,72400,94662,34274,11993,43564,71520,34075,52231,43581,92435,80496,63377,24722,11939,18353,1430,59415,49755,47335,39463,38495,2129,7872,2420,1668,1289,379,752,9660,7906,5802,2194,1754
1600000US1258050,1258050,"Pompano Beach city, Florida",85917,48760,49583,43879,3241,2426,37,39136,2928,1702,6385,4245,6971,7003,3994,3283,1720,905,42736,57828,29791,12564,5798,2228,350,8215,23618,1010,585,3961,2572,3668,4356,2789,2369,1450,858,50081,66828,23014,15518,32168,41898,25084,35600,36505,105780,88144,56187,43122,17636,25514,1028,61605,50020,46947,35728,31544,4935,11219,3073,1622,1293,532,1451,11585,8646,5127,3964,2939
1600000US1258715,1258715,"Port St. Lucie city, Florida",150620,83642,84810,72821,7428,4389,172,64360,3313,1897,7897,8124,10051,14082,8769,5752,1947,2528,51447,65632,47002,23855,13015,4104,586,6060,46378,2036,1181,3823,5548,8435,9836,7042,4358,1680,2439,55636,71405,24802,17982,36570,47295,25946,40390,33358,184792,154656,115069,64931,30136,39152,3965,110159,83087,79108,62833,57411,7049,16275,3979,2394,2186,478,1585,27072,20328,14136,9108,6744
1600000US1260950,1260950,"Riverview CDP, Florida",66714,44646,45058,38025,5796,1237,0,30547,1645,654,1672,1599,4057,7096,6508,4519,1874,923,66545,77780,27026,6130,4682,1249,702,3063,23021,906,395,969,1084,2897,5148,5228,4126,1501,767,75281,82913,27632,7526,51506,58637,35306,50998,40087,88695,79637,66048,20063,9058,24833,2241,56636,46878,43751,39207,37363,3651,4544,3127,2232,1778,606,895,9758,8489,5604,3617,1269
1600000US1263000,1263000,"St. Petersburg city, Florida",224156,132532,133632,109706,15813,7948,165,109832,6507,6151,12434,11005,16248,20191,12784,15876,4102,4534,51474,70430,82637,35207,17816,7166,3905,14108,57165,1910,1509,3588,4399,7464,12538,8033,10975,3214,3535,68890,87819,31860,52667,35457,49251,31646,41615,37368,257961,227293,164512,95076,30668,43424,2906,170023,131396,124883,107026,98363,13414,17857,6513,3769,2083,1833,2744,38627,31835,17615,17999,6792
1600000US1268350,1268350,"Spring Hill CDP, Florida",89944,41006,41918,34595,5570,1753,0,42168,3187,2078,4367,5132,6394,8893,5268,5450,1029,370,49705,59031,26789,19466,12733,2394,656,5853,29759,1675,877,1956,3094,4568,6775,4906,4585,1029,294,57575,66843,22964,12409,28045,36952,29539,40304,34757,109902,97891,66507,46270,12011,24141,1441,60480,42600,39466,33402,30361,3977,6064,3134,1808,1328,480,1326,17880,14882,8190,7815,2998
1600000US1269700,1269700,"Sunrise city, Florida",75705,42525,42935,35220,4982,2733,0,32671,2336,2005,2854,4150,5569,5525,3982,4381,1117,752,47468,71076,23633,11742,5361,1287,312,5003,21447,683,762,1474,3271,3546,3876,2868,3691,783,493,56871,69941,26694,11224,35754,71007,30987,35945,38897,93028,83702,59763,30189,9326,20471,638,56601,43938,41002,36983,34720,2822,4019,2936,1671,1513,158,1265,12663,10121,6776,3644,2542
